phase,task_id,family,recipient_wording,recipient_label,donor_wording,donor_label,relation,anchor,metric,value,selected_anchor,runner_up_anchor,reader_leakage_ratio,reader_baseline_margin_diff,reader_verified_v_diff,donor_selected_anchor
confirmation,exp12_docs_code_04,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_negative_sufficiency,-0.015620492398738861,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_04,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_negative_necessity,-0.03124772012233734,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_04,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_all7_sufficiency,0.0312528982758522,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_04,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_all7_necessity,0.0312528982758522,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_04,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_non_kv0_sufficiency,-0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_04,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_non_kv0_necessity,0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_04,docs_code,paraphrase,1,canonical,0,opposite_cross_wording,USER_END,cross_selected_V_sufficiency,0.03125104308128357,,,,,,USER_END
confirmation,exp12_docs_code_04,docs_code,paraphrase,1,canonical,0,opposite_cross_wording,USER_END,cross_selected_V_necessity_loss,0.031240522861480713,,,,,,USER_END
confirmation,exp12_docs_code_04,docs_code,paraphrase,1,canonical,1,same_state_cross_wording,USER_END,same_state_selected_V_control,-2.0638108253479004e-06,,,,,,USER_END
confirmation,exp12_docs_code_05,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,selected_H20_residual_effect,0.015168963000178337,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,selected_V_sufficiency,0.029349254444241524,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,selected_V_necessity_loss,7.04936683177948e-05,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,canonical,0,canonical,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_V_sufficiency,-0.01577126793563366,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,canonical,0,canonical,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_local_V_necessity_loss,-0.05122935771942139,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_sufficiency,0.014809248968958855,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_necessity_loss,-0.00038473308086395264,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_verified_v_effect,0.029349254444241524,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_target_sufficiency,0.06047448702156544,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_target_necessity,0.044958559796214104,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_negative_sufficiency,-0.0313809160143137,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_negative_necessity,-0.031964100897312164,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_all7_sufficiency,0.029349254444241524,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_all7_necessity,0.029349254444241524,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_non_kv0_sufficiency,0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_non_kv0_necessity,0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,canonical,0,paraphrase,1,opposite_cross_wording,USER_END,cross_selected_V_sufficiency,0.014385910704731941,,,,,,USER_END
confirmation,exp12_docs_code_05,docs_code,canonical,0,paraphrase,1,opposite_cross_wording,USER_END,cross_selected_V_necessity_loss,1.944229006767273e-05,,,,,,USER_END
confirmation,exp12_docs_code_05,docs_code,canonical,0,paraphrase,0,same_state_cross_wording,USER_END,same_state_selected_V_control,0.0004565846174955368,,,,,,USER_END
confirmation,exp12_docs_code_05,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,selected_H20_residual_effect,0.007856965065002441,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,selected_V_sufficiency,0.01563529297709465,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,selected_V_necessity_loss,7.830560207366943e-06,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_V_sufficiency,-0.07693659141659737,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_local_V_necessity_loss,-0.05728856474161148,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_sufficiency,-0.0072642602026462555,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_necessity_loss,0.007792223244905472,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_verified_v_effect,0.01563529297709465,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_target_sufficiency,0.030522406101226807,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_target_necessity,0.03900745324790478,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_negative_sufficiency,-0.023594770580530167,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_negative_necessity,-0.015905780717730522,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_all7_sufficiency,0.01563529297709465,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_all7_necessity,0.01563529297709465,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_non_kv0_sufficiency,0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_non_kv0_necessity,0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,paraphrase,0,canonical,1,opposite_cross_wording,USER_END,cross_selected_V_sufficiency,0.015464365482330322,,,,,,USER_END
confirmation,exp12_docs_code_05,docs_code,paraphrase,0,canonical,1,opposite_cross_wording,USER_END,cross_selected_V_necessity_loss,0.015346769243478775,,,,,,USER_END
confirmation,exp12_docs_code_05,docs_code,paraphrase,0,canonical,0,same_state_cross_wording,USER_END,same_state_selected_V_control,-0.00746508501470089,,,,,,USER_END
confirmation,exp12_docs_code_05,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,selected_H20_residual_effect,0.02907085418701172,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,selected_V_sufficiency,0.005812898278236389,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,selected_V_necessity_loss,0.011401861906051636,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,canonical,1,canonical,0,opposite_same_wording,OLD_ABSOLUTE,old_absolute_V_sufficiency,-0.029368937015533447,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,canonical,1,canonical,0,opposite_same_wording,OLD_ABSOLUTE,old_absolute_local_V_necessity_loss,-0.028382696211338043,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_sufficiency,0.011353842914104462,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_necessity_loss,0.01027100533246994,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_verified_v_effect,0.005812898278236389,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_target_sufficiency,0.028519079089164734,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_target_necessity,0.04069886356592178,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_negative_sufficiency,-0.04647982120513916,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_negative_necessity,-0.027858056128025055,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_all7_sufficiency,0.005812898278236389,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_all7_necessity,0.005812898278236389,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_non_kv0_sufficiency,-0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_non_kv0_necessity,0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,canonical,1,paraphrase,0,opposite_cross_wording,USER_END,cross_selected_V_sufficiency,-0.0077046602964401245,,,,,,USER_END
confirmation,exp12_docs_code_05,docs_code,canonical,1,paraphrase,0,opposite_cross_wording,USER_END,cross_selected_V_necessity_loss,0.010559245944023132,,,,,,USER_END
confirmation,exp12_docs_code_05,docs_code,canonical,1,paraphrase,1,same_state_cross_wording,USER_END,same_state_selected_V_control,0.006289765238761902,,,,,,USER_END
confirmation,exp12_docs_code_05,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,selected_H20_residual_effect,0.04855620861053467,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,selected_V_sufficiency,-0.000860355794429779,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,selected_V_necessity_loss,0.035773709416389465,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,OLD_ABSOLUTE,old_absolute_V_sufficiency,-0.07085158675909042,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,OLD_ABSOLUTE,old_absolute_local_V_necessity_loss,-0.07525989413261414,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_sufficiency,0.02488832175731659,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_necessity_loss,0.025145292282104492,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_05,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_verified_v_effect,-0.000860355794429779,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_target_sufficiency,0.023594573140144348,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_target_necessity,0.023339249193668365,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_negative_sufficiency,-0.03579462319612503,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_negative_necessity,-0.03637313097715378,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_all7_sufficiency,-0.000860355794429779,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_all7_necessity,-0.000860355794429779,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_non_kv0_sufficiency,-0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_non_kv0_necessity,0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_05,docs_code,paraphrase,1,canonical,0,opposite_cross_wording,USER_END,cross_selected_V_sufficiency,-0.0005362927913665771,,,,,,USER_END
confirmation,exp12_docs_code_05,docs_code,paraphrase,1,canonical,0,opposite_cross_wording,USER_END,cross_selected_V_necessity_loss,0.02329891175031662,,,,,,USER_END
confirmation,exp12_docs_code_05,docs_code,paraphrase,1,canonical,1,same_state_cross_wording,USER_END,same_state_selected_V_control,0.024388954043388367,,,,,,USER_END
confirmation,exp12_docs_code_06,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,selected_H20_residual_effect,0.06438859552145004,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_06,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,selected_V_sufficiency,0.032240934669971466,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_06,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,selected_V_necessity_loss,0.016181878745555878,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_06,docs_code,canonical,0,canonical,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_V_sufficiency,-0.015353713184595108,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_06,docs_code,canonical,0,canonical,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_local_V_necessity_loss,-0.05992443114519119,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_06,docs_code,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_sufficiency,0.016184773296117783,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_06,docs_code,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_necessity_loss,-7.644668221473694e-05,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_06,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_verified_v_effect,0.032240934669971466,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_06,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_target_sufficiency,0.08066269755363464,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_06,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_target_necessity,0.06351558864116669,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_06,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_negative_sufficiency,-0.03178749978542328,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_06,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_negative_necessity,-0.06400106102228165,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_06,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_all7_sufficiency,0.032240934669971466,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_06,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_all7_necessity,0.032240934669971466,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_06,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_non_kv0_sufficiency,0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_06,docs_code,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_non_kv0_necessity,0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_06,docs_code,canonical,0,paraphrase,1,opposite_cross_wording,USER_END,cross_selected_V_sufficiency,0.04850832372903824,,,,,,USER_END
confirmation,exp12_docs_code_06,docs_code,canonical,0,paraphrase,1,opposite_cross_wording,USER_END,cross_selected_V_necessity_loss,0.0170096717774868,,,,,,USER_END
confirmation,exp12_docs_code_06,docs_code,canonical,0,paraphrase,0,same_state_cross_wording,USER_END,same_state_selected_V_control,-0.00017042458057403564,,,,,,USER_END
confirmation,exp12_docs_code_06,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,selected_H20_residual_effect,0.03206219896674156,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_06,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,selected_V_sufficiency,0.01575927436351776,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_06,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,selected_V_necessity_loss,0.03333251178264618,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_06,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_V_sufficiency,-0.05469489470124245,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_06,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_local_V_necessity_loss,-0.054406940937042236,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_06,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_sufficiency,-0.00013878196477890015,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_06,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_necessity_loss,0.008551213890314102,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_06,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_verified_v_effect,0.01575927436351776,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_06,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_target_sufficiency,0.04004288464784622,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_06,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_target_necessity,0.03906664252281189,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_06,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_negative_sufficiency,-0.03979145362973213,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_06,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_negative_necessity,-0.032157957553863525,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_06,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_all7_sufficiency,0.01575927436351776,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_06,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_all7_necessity,0.01575927436351776,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_06,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_non_kv0_sufficiency,0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_06,docs_code,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_non_kv0_necessity,0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_06,docs_code,paraphrase,0,canonical,1,opposite_cross_wording,USER_END,cross_selected_V_sufficiency,-0.0007280856370925903,,,,,,USER_END
confirmation,exp12_docs_code_06,docs_code,paraphrase,0,canonical,1,opposite_cross_wording,USER_END,cross_selected_V_necessity_loss,0.007670566439628601,,,,,,USER_END
confirmation,exp12_docs_code_06,docs_code,paraphrase,0,canonical,0,same_state_cross_wording,USER_END,same_state_selected_V_control,0.0003043152391910553,,,,,,USER_END
confirmation,exp12_docs_code_06,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,selected_H20_residual_effect,0.104511559009552,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_06,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,selected_V_sufficiency,0.05088876932859421,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_06,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,selected_V_necessity_loss,0.021213851869106293,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_06,docs_code,canonical,1,canonical,0,opposite_same_wording,OLD_ABSOLUTE,old_absolute_V_sufficiency,-0.041388437151908875,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_06,docs_code,canonical,1,canonical,0,opposite_same_wording,OLD_ABSOLUTE,old_absolute_local_V_necessity_loss,-0.05401782691478729,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_06,docs_code,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_sufficiency,0.03951388597488403,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_06,docs_code,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_necessity_loss,0.02092514932155609,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_docs_code_06,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_verified_v_effect,0.05088876932859421,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_06,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_target_sufficiency,0.09366541355848312,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_06,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_target_necessity,0.09219738095998764,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_06,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_negative_sufficiency,-0.05322785675525665,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_06,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_negative_necessity,-0.05320072919130325,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_06,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_all7_sufficiency,0.05088876932859421,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_06,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_all7_necessity,0.05088876932859421,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_06,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_non_kv0_sufficiency,-0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_docs_code_06,docs_code,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_non_kv0_necessity,0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
